Week,Supplier,Material,No_of_Material,Machine,No_of_Product,Product,Customer_id,Product_Target,Delivery,Delayed_Delivery,Deli_Delay_Limit,Extra_Delay,Customer_Validity,High_Delay,Cust_Churn
Week2,S3,Met3,153,Mach2,153.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,319,Mach1,319.0,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,67,Mach2,19.5,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,420,Mach1,165.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,110,Mach3,110.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,121,Mach1,121.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,131,Mach2,131.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,226,Mach3,152.0,P3,C17,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,200,Mach3,148.5,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,395,Mach3,117.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,421,Mach1,74.0,P2,C6,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,403,Mach1,122.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,176,Mach1,176.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,58,Mach1,58.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,50,Mach3,50.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,411,Mach1,386.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,456,Mach2,309.0,P3,C8,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,368,Mach1,132.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,318,Mach1,241.0,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,308,Mach3,100.0,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,292,Mach2,148.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,450,Mach1,146.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,318,Mach1,187.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,165,Mach2,137.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,174,Mach2,32.4,P1,C18,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,436,Mach1,154.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,461,Mach1,263.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,396,Mach1,368.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,370,Mach2,146.0,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,427,Mach3,59.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,77,Mach1,77.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,437,Mach1,392.0,P1,C4,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,414,Mach2,27.6,P1,C19,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,398,Mach2,60.2,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,298,Mach1,282.0,P2,C1,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,158,Mach1,118.0,P2,C11,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,168,Mach1,168.0,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,238,Mach3,210.0,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,341,Mach3,341.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,353,Mach3,146.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,376,Mach1,374.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,82,Mach1,82.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,204,Mach1,89.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,460,Mach2,223.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,210,Mach1,97.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,66,Mach2,61.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,140,Mach1,120.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,382,Mach3,131.0,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,398,Mach3,200.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,137,Mach1,137.0,P1,C18,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,92,Mach1,92.0,P1,C19,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,271,Mach1,271.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,346,Mach2,50.800000000000004,P2,C17,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,449,Mach1,50.0,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,239,Mach1,239.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,315,Mach3,47.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,71,Mach3,71.0,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,64,Mach1,64.0,P1,C15,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,472,Mach1,312.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,221,Mach1,173.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,114,Mach2,27.0,P2,C1,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,216,Mach1,216.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,246,Mach2,24.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,93,Mach1,93.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,368,Mach1,103.0,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,200,Mach1,133.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,69,Mach2,69.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,367,Mach2,36.7,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,412,Mach1,190.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,128,Mach2,128.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,249,Mach1,249.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,82,Mach1,82.0,P3,C5,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,232,Mach1,232.0,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,423,Mach1,373.0,P1,C4,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,153,Mach1,153.0,P1,C19,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,377,Mach1,352.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,110,Mach2,70.2,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,136,Mach1,136.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,160,Mach2,36.6,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,245,Mach2,245.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,271,Mach3,188.5,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,323,Mach3,142.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,231,Mach3,231.0,P1,C12,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,460,Mach1,109.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,129,Mach3,129.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,172,Mach1,172.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,318,Mach3,198.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,382,Mach1,269.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,79,Mach2,62.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,104,Mach1,104.0,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,196,Mach2,51.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,253,Mach2,253.0,P3,C17,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,320,Mach3,110.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,126,Mach2,26.400000000000002,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,212,Mach1,212.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,369,Mach3,153.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,292,Mach1,119.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,148,Mach1,148.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,207,Mach1,207.0,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,171,Mach1,76.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,402,Mach1,354.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,296,Mach1,241.0,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,130,Mach2,130.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,355,Mach2,32.800000000000004,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,207,Mach2,186.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,421,Mach2,60.800000000000004,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,462,Mach2,90.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,379,Mach1,379.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,266,Mach3,79.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,149,Mach1,149.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,221,Mach1,221.0,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,102,Mach3,29.5,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,454,Mach1,334.0,P1,C3,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,104,Mach2,7.4,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,89,Mach2,89.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,211,Mach1,211.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,127,Mach2,127.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,129,Mach3,129.0,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,395,Mach3,332.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,215,Mach2,70.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,58,Mach1,58.0,P2,C6,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,457,Mach2,53.6,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,363,Mach3,363.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,397,Mach1,131.0,P1,C11,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,379,Mach1,102.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,163,Mach2,163.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,69,Mach2,69.0,P3,C4,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,336,Mach1,336.0,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,182,Mach1,182.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,334,Mach1,233.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,55,Mach2,55.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,480,Mach2,276.0,P3,C2,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,418,Mach2,267.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,156,Mach1,107.0,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,202,Mach1,202.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,327,Mach1,296.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,371,Mach1,119.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,103,Mach1,103.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,436,Mach1,72.0,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
